No.,Labels,Tweets,Happiness,Sadness,Anger,Disgust,Surprise,Fear,Sentiment
11044,0,ระหว่างประชุม มีคนส่งรูปสัตว์มาให้ตอนกูเงียบไป มันไม่ได้ได้แก้ทุกอย่างแต่ช่วยให้หายเกร็ง ละ #ครอบครัว,1,1,0,0,0,0,0
11045,0,ตอนล้างหน้า ประโยคสั้นๆจากคนหนึ่งคนทำให้ไหล่ไม่ตึงเท่าเดิม ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ ละ #หน้าฟีด,1,0,0,0,0,0,0
11046,0,ตอนเก็บโต๊ะ มีคนวางน้ำไว้ให้โดยไม่ถามอะไร เลยอยากให้คะแนนตัวเองครึ่งดาว มาก #หน้าฟีด,1,0,0,0,0,0,0
11047,0,ตอนรถติด ประโยคสั้นๆจากคนหนึ่งคนทำให้ไหล่ไม่ตึงเท่าเดิม ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ ไม่รู้ดิ #ไม่ต้องตอบก็ได้,1,0,0,0,0,0,0
11048,0,ช่วงปลายเดือน มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ อีกละ #ขอพักแป๊บ,1,0,0,0,0,0,0
11049,0,ตอนฝนเริ่มลงที่หน้าอาคาร วันนี้ตอบแชทได้หนึ่งข้อความก็ถือว่าพอแล้ว วันนี้แค่ไม่ทิ้งตัวเองก็พอ เลย #หอพัก,1,0,0,0,0,0,0
11050,0,ช่วงเย็นๆ แค่มีคนบอกว่านั่งด้วยกันก็ได้ เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน อ่ะ #ปล่อยไว้ตรงนี้,1,0,0,0,0,0,0
11051,0,ตอนกำลังจะอาบน้ำ มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป เหมือนมีพื้นที่ให้หายใจเพิ่มอีกนิด แฮ่ #มนุษย์กลางคืน,1,0,0,0,0,0,0
11052,0,แค่มีคนบอกว่านั่งด้วยกันก็ได้ อะ ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ #เรื่องในหัว,1,0,0,0,0,0,0
11053,0,ตอนเปิดประตูห้อง วันนี้ตอบแชทได้หนึ่งข้อความก็ถือว่าพอแล้ว เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน แบบงงๆ #วัยทำงาน,1,0,0,0,0,0,0
11054,0,ประโยคสั้นๆจากคนหนึ่งคนทำให้ไหล่ไม่ตึงเท่าเดิม ไม่รู้ดิ คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว #วันแย่ๆ,1,0,0,0,0,0,0
11055,0,มีคนไม่เร่งให้ฉันต้องตอบทันที แล้วเหมือนได้วางของหนักลงจากมือแป๊บนึง ละคือ #ระบาย,1,0,0,0,0,0,0
11056,0,ตอนเห็นแจ้งเตือน สเตตัสของเพื่อนโผล่มา เลยอยากให้คะแนนตัวเองครึ่งดาว เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน จ้า #วัยทำงาน 555,1,0,0,1,1,0,0
11057,0,มีคนวางน้ำไว้ให้โดยไม่ถามอะไร แล้วเหมือนได้วางของหนักลงจากมือแป๊บนึง หรอ #วัยทำงาน,1,0,0,0,0,0,0
11058,0,มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป มันพอจะดึงเราออกจากพื้นได้บ้าง แบบนี้อีกแล้ว #mentalhealth,1,0,0,0,0,0,0
11059,0,ตอนเปิดคอม เพลงเบาๆทำให้ห้องไม่แน่นเท่าเมื่อวาน พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ แบบเออ #ชีวิต,1,0,0,0,1,1,0
11060,0,แค่มีคนบอกว่านั่งด้วยกันก็ได้ แล้วอย่างน้อยก็ยังมีมุมที่ไม่ต้องอธิบาย จริงๆ #เรื่องในหัว จบ,1,0,0,0,0,0,0
11061,0,มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป แล้วเหมือนมีใครเปิดไฟดวงเล็กๆไว้ให้ แบบเออ #บันทึกกลางคืน,1,0,0,0,0,1,0
11062,0,ข้าวร้อนๆช่วยประคองคืนนี้ได้แปลกๆ เหมือนมีพื้นที่ให้หายใจเพิ่มอีกนิด เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน #กลางคืนมันยาว อืม,1,0,0,0,0,0,0
11063,0,มีคนส่งรูปสัตว์มาให้ตอนตัวเองเงียบไป แล้วเลยรู้สึกว่าคืนนี้คงผ่านไปได้ แง #ชีวิตมหาลัย!!,1,0,0,1,0,0,0
11064,0,วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ ว่ะ คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว #ไม่รู้จะเล่าให้ใครฟัง,1,0,1,0,0,0,0
11065,0,วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ แล้วเลยรู้สึกว่าคืนนี้คงผ่านไปได้ เห้อ #โต๊ะทำงาน,1,0,0,0,0,0,0
11066,0,ตอนปิดไฟที่ออฟฟิศ แค่มีคนบอกว่านั่งด้วยกันก็ได้ ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ เลย #ระบาย,1,0,0,0,0,1,0
11067,0,รูปเมื่อปีก่อนทำให้คิดว่า ข้าวร้อนๆช่วยประคองคืนนี้ได้แปลกๆ คืนยาวๆอาจไม่ได้ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว #ครอบครัว,1,0,0,0,0,0,0
11068,0,ตอนตีสองกว่าที่มุมเดิมของห้อง ประโยคสั้นๆจากคนหนึ่งคนทำให้ไหล่ไม่ตึงเท่าเดิม คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว จ้า #ความสัมพันธ์,1,0,0,0,0,0,0
11069,0,ตอนเปิดประตูห้องที่ใต้ผ้าห่ม วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน จ้า #หอพัก จบ,1,1,0,0,0,0,0
11070,0,ระหว่างประชุม แชทเก่าโผล่มา มันไม่ได้แก้ทุกอย่างแต่ช่วยให้หายเกร็ง ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ จ้า #คำถามเดิม,1,0,1,0,0,0,0
11071,0,ตอนเห็นแจ้งเตือน มีคนจำรายละเอียดเล็กๆของกูได้ พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ ละ #เหนื่อย,1,0,0,1,1,1,0
11072,0,มีคนจำรายละเอียดเล็กๆของเราได้ แล้วเลยอยากให้คะแนนตัวเองครึ่งดาว #พื้นที่ปลอดภัย,1,0,0,0,0,0,0
11073,0,ข้าวร้อนๆช่วยประคองคืนนี้ได้แปลกๆ มันพอจะดึงฉันออกจากพื้นได้บ้าง แบบนี้อีกแล้ว #ระบาย,1,0,0,0,0,0,0
11074,0,ตอนเดินผ่านกระจก ห้องดูเบาลงนิดนึงหลังเปิดม่าน เลยรู้สึกว่าคืนนี้คงผ่านไปได้ แล้วก็วันนี้แค่ไม่ทิ้งตัวเองก็พอ #อย่าตัดสินกันง่ายๆ,1,0,1,1,0,0,0
11075,0,ตอนกินข้าวคนเดียว มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ ก็นั่นแหละ #mentalhealth,1,0,0,0,0,0,0
11076,0,ตอนเปิดประตูห้อง วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ มันไม่ได้แก้ทุกอย่างแต่ช่วยให้หายเกร็ง แล้วก็คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว #เรื่องเล็กที่ไม่เล็ก,1,1,0,0,0,0,0
11077,0,มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป แล้วเลยอยากให้คะแนนตัวเองครึ่งดาว #คำถามเดิม,1,0,0,0,0,1,0
11078,0,ตอนตีหนึ่ง มีคนไม่เร่งให้เราต้องตอบทันที เลยรู้สึกว่าคืนนี้คงผ่านไปได้ อะ #ขอพักแป๊บ,1,0,0,0,0,0,0
11079,0,ระหว่างรอลิฟต์ วันนี้ยังพาตัวเองกลับถึงห้องได้ คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว อืม #วนลูปเดิม,1,0,0,1,0,1,0
11080,0,มีคนไม่เร่งให้เราต้องตอบทันที มันไม่ได้แก้ทุกอย่างแต่ช่วยให้หายเกร็ง พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ #อย่าตัดสินกันง่ายๆ,1,0,0,0,0,1,0
11081,0,ตอนเก็บโต๊ะที่เตียง เพลงเบาๆทำให้ห้องไม่แน่นเท่าเมื่อวาน ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ มาก #เสียงในหัว,1,1,0,0,0,0,0
11082,0,หลังส่งงาน วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ เหมือนมีใครเปิดไฟดวงเล็กๆไว้ให้ จริงๆ #เสียงในหัว /ถอนหายใจ,1,0,1,0,0,0,0
11083,0,หลังส่งงาน มีคนวางน้ำไว้ให้โดยไม่ถามอะไร เหมือนมีพื้นที่ให้หายใจเพิ่มอีกนิด ว่ะ #อย่าตัดสินกันง่ายๆ,1,0,0,0,0,0,0
11084,0,ตอนกินข้าวคนเดียว รูปในเมมโผล่มา เลยอยากให้คะแนนตัวเองครึ่งดาว คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว ไม่รู้ดิ #เรื่องในหัว,1,0,1,0,0,0,0
11085,0,รูปที่ระบบเด้งเตือนทำให้คิดว่า วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ #พรุ่งนี้จะไหวไหม,1,0,1,0,0,1,0
11086,0,มีคนจำรายละเอียดเล็กๆของตัวเองได้ เลยรู้สึกว่าคืนนี้คงผ่านไปได้ คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว #แชทเก่า,1,0,0,0,0,0,0
11087,0,ตอนกินข้าวคนเดียวที่แชทกลุ่ม เพลงเบาๆทำให้ห้องไม่แน่นเท่าเมื่อวาน ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ เลย #ระบาย,1,0,0,0,0,0,0
11088,0,ก่อนนอน รูปโปรไฟล์โผล่มา เลยรู้สึกว่าคืนนี้คงผ่านไปได้ วันนี้แค่ไม่ทิ้งตัวเองก็พอ แฮ่ #โลกออนไลน์,1,0,0,0,1,0,0
11089,0,มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป แล้วอย่างน้อยก็ยังมีมุมที่ไม่ต้องอธิบาย ละคือ #หน้าฟีด,1,0,0,0,0,0,0
11090,0,ช่วงเย็นๆ วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ เลย #mentalhealth,1,0,0,0,0,0,0
11091,0,หลังเลิกเรียน แค่มีคนบอกว่านั่งด้วยกันก็ได้ เหมือนมีใครเปิดไฟดวงเล็กๆไว้ให้ แบบงงๆ #ปล่อยไว้ตรงนี้,1,0,0,0,0,0,0
11092,0,แค่มีคนบอกว่านั่งด้วยกันก็ได้ เหมือนได้วางของหนักลงจากมือแป๊บนึง แบบนี้อีกแล้ว #โลกออนไลน์ //เงียบ,1,0,0,0,0,1,0
11093,0,ประโยคใน bio คนอื่นทำให้คิดว่า วันนี้ยังพาตัวเองกลับถึงห้องได้ พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ #ชีวิตมหาลัย,1,0,1,0,0,1,0
11094,0,ข้าวร้อนๆช่วยประคองคืนนี้ได้แปลกๆ แล้วอย่างน้อยก็ยังมีมุมที่ไม่ต้องอธิบาย เนอะ #เรื่องของใจ,1,0,0,0,0,0,0
11095,0,ก่อนออกจากบ้าน รูปอาหารที่เคยถ่ายโผล่มา เลยอยากให้คะแนนตัวเองครึ่งดาว ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ #โลกออนไลน์,1,0,0,0,1,0,0
11096,0,ตอนกดล็อกหน้าจอ สเตตัสของเพื่อนโผล่มา เลยอยากให้คะแนนตัวเองครึ่งดาว วันนี้แค่ไม่ทิ้งตัวเองก็พอ แบบงงๆ #ไม่ต้องตอบก็ได้,1,0,0,0,1,0,0
11097,0,มีคนจำรายละเอียดเล็กๆของเราได้ มันทำให้วันนี้ไม่แข็งเท่าเดิม เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน #ขอพักแป๊บ,1,0,0,0,0,0,0
11098,0,ข้อความที่ปักหมุดไว้ทำให้คิดว่า มีคนไม่เร่งให้เราต้องตอบทันที วันนี้แค่ไม่ทิ้งตัวเองก็พอ #เรื่องเล็กที่ไม่เล็ก,1,0,0,0,0,0,0
11099,0,วันนี้ยังพาตัวเองกลับถึงห้องได้ เหมือนมีใครเปิดไฟดวงเล็กๆไว้ให้ เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน #พักก่อน,1,0,0,0,0,1,0
11100,0,ไฟล์แนบในแชททำให้คิดว่า แค่มีคนบอกว่านั่งด้วยกันก็ได้ วันนี้แค่ไม่ทิ้งตัวเองก็พอ #บันทึกกลางคืน,1,1,0,0,0,0,0
11101,0,หลังเลิกงาน มีคนจำรายละเอียดเล็กๆของเราได้ เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน เนอะ #คำถามเดิม T_T,1,0,0,0,0,0,0
11102,0,แค่มีคนบอกว่านั่งด้วยกันก็ได้ แบบเออ พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ #เรื่องในหัว,1,0,0,0,1,0,0
11103,0,ตอนฝนเริ่มลง ข้าวร้อนๆช่วยประคองคืนนี้ได้แปลกๆ เลยรู้สึกว่าคืนนี้คงผ่านไปได้ แง #หน้าฟีด,1,0,0,0,0,0,0
11104,0,ช่วงปลายเดือน เพลงเบาๆทำให้ห้องม่ะแน่นเท่าเมื่อวาน ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ จ้า #วนลูปเดิม 555,1,1,0,0,0,0,0
11105,0,มีคนไม่เร่งให้เราต้องตอบทันที เหมือนได้วางของหนักลงจากมือแป๊บนึง แบบนี้อีกแล้ว #บันทึกกลางคืน,1,0,0,0,0,0,0
11106,0,ช่วงเย็นๆ วันนี้ตอบแชทได้หนึ่งข้อความก็ถือว่าพอแล้ว ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ อืม #กลางคืนมันยาว,1,0,0,0,0,0,0
11107,0,ประโยคสั้นๆจากคนหนึ่งคนทำให้ไหล่ไม่ตึงเท่าเดิม อีกละ พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ #ระบาย,1,0,0,0,0,1,0
11108,0,ตอนปิดไฟ มีคนจำรายละเอียดเล็กๆของเราได้ ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ เลย #โลกออนไลน์,1,0,0,0,0,0,0
11109,0,ตอนเลื่อนฟีดไปเรื่อยๆที่แชทกลุ่ม วันนี้ยังพาตัวเองกลับถึงห้องได้ คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว วะ #อกหัก,1,0,1,0,0,1,0
11110,0,คลิปที่ดูค้างไว้ทำให้คิดว่า มีคนไม่เร่งให้เราต้องตอบทันที เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน #หอพัก,1,0,0,0,0,0,0
11111,0,ตอนเห็นแจ้งเตือน มีคนวางน้ำไว้ให้โดยไม่ถามอะไร เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน แบบเออ #แชทเก่า,1,0,0,0,0,0,0
11112,0,วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ แล้วเหมือนมีใครเปิดไฟดวงเล็กๆไว้ให้ เอาจริง #คืนนี้ยาว,1,0,0,0,0,1,0
11113,0,วันนี้ยังพาตัวเองกลับถึงห้องได้ เหมือนมีใครเปิดไฟดวงเล็กๆไว้ให้ วันนี้แค่ไม่ทิ้งตัวเองก็พอ #โตแล้วเหนื่อย,1,0,0,1,0,0,0
11114,0,ห้องดูเบาลงนิดนึงหลังเปิดม่าน อ่ะ เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน #พื้นที่ปลอดภัย,1,0,0,0,0,0,0
11115,0,ช่วงเย็นๆ ห้องดูเบาลงนิดนึงหลังเปิดม่าน วันนี้แค่ไม่ทิ้งตัวเองก็พอ #ปล่อยไว้ตรงนี้,1,0,0,0,0,0,0
11116,0,พักเที่ยง คลิปที่ดูค้างไว้โผล่มา มันพอจะดึงเราออกจากพื้นได้บ้าง คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว #ขอพักแป๊บ,1,0,0,0,1,1,0
11117,0,ก่อนออกจากบ้าน มีคนไม่เร่งให้เค้าต้องตอบทันที เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน ละคือ #เรื่องเล็กที่ไม่เล็ก,1,0,0,0,0,0,0
11118,0,ตอนต่อคิวซื้อข้าว ประโยคสั้นๆจากคนหนึ่งคนทำให้ไหล่ไม่ตึงเท่าเดิม มันทำให้วันนี้ไม่แข็งเท่าเดิม ละ #ชีวิตมหาลัย,1,0,0,0,0,0,0
11119,0,มีคนไม่เร่งให้เราต้องตอบทันที อ่ะ พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ #วนลูปเดิม,1,0,0,0,0,1,0
11120,0,สตอรี่เขาทำให้คิดว่า เพลงเบาๆทำให้ห้องไม่แน่นเท่าเมื่อวาน คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว #ไม่ต้องตอบก็ได้,1,0,0,0,0,1,0
11121,0,แค่มีคนบอกว่านั่งด้วยกันก็ได้ แล้วเลยอยากให้คะแนนตัวเองครึ่งดาว วะ #ไม่ต้องตอบก็ได้??,1,0,0,1,0,0,0
11122,0,ระหว่างรอลิฟต์ มีคนวางน้ำไว้ให้โดยไม่ได้ถามอะไร ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ แฮ่ #เหนื่อย,1,0,0,0,0,0,0
11123,0,ตอนคนในบ้านเงียบ แค่มีคนบอกว่านั่งด้วยกันก็ได้ เลยรู้สึกว่าคืนนี้คงผ่านไปได้ แล้วก็เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน #พรุ่งนี้จะไหวไหม,1,0,0,0,1,1,0
11124,0,ตอนต่อคิวซื้อข้าว มีคนไม่เร่งให้กูต้องตอบทันที ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ อีกละ #คำถามเดิม พอ,1,0,0,0,0,1,0
11125,0,ช่วงปลายเดือน มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป อย่างน้อยก็ยังมีมุมที่ไม่ต้องอธิบาย แล้วก็พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ #หอพัก,1,1,0,0,0,0,0
11126,0,มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป แล้วเหมือนมีพื้นที่ให้หายใจเพิ่มอีกนิด อืม #เสียงในหัว,1,0,0,0,0,0,0
11127,0,มีคนวางน้ำไว้ให้โดยม่ะถามอะไร มันทำให้วันนี้ไม่แข็งเท่าเดิม แบบนี้อีกแล้ว #ระบาย เฮ้อ,1,0,0,0,0,0,0
11128,0,ตอนล้างหน้า แค่มีคนบอกว่านั่งด้วยกันก็ได้ วันนี้แค่ไม่ทิ้งตัวเองก็พอ อะ #กลางคืนมันยาว,1,0,0,1,0,0,0
11129,0,ตอนต่อคิวซื้อข้าวที่หน้าร้านสะดวกซื้อ วันนี้ตอบแชทได้หนึ่งข้อความก็ถือว่าพอแล้ว เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน อ่ะ #พักก่อน,1,0,0,0,0,0,0
11130,0,แค่มีคนบอกว่านั่งด้วยกันก็ได้ เหมือนมีพื้นที่ให้หายใจเพิ่มอีกนิด แบบนี้อีกแล้ว #แค่บ่น,1,0,0,0,0,0,0
11131,0,มีคนม่ะเร่งให้เราต้องตอบทันที มันไม่ได้แก้ทุกอย่างแต่ช่วยให้หายเกร็ง ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ #ฮีลใจ,1,0,0,0,0,0,0
11132,0,หลังเลิกงานที่ห้องน้ำ ประโยคสั้นๆจากคนหนึ่งคนทำให้ไหล่ไม่ตึงเท่าเดิม วันนี้แค่ไม่ทิ้งตัวเองก็พอ เนอะ #คำพูดคน เฮ้อ,1,0,0,1,0,0,0
11133,0,หลังวางสาย เพลงเบาๆทำให้ห้องไม่แน่นเท่าเมื่อวาน มันทำให้วันนี้ไม่แข็งเท่าเดิม อืม #แค่บ่น,1,0,0,1,0,0,0
11134,0,รูปโปรไฟล์ทำให้คิดว่า มีคนจำรายละเอียดเล็กๆของฉันได้ ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ #หน้าฟีด!!,1,0,0,0,0,0,0
11135,0,วันนี้ตอบแชทได้หนึ่งข้อความก็ถือว่าพอแล้ว เลยอยากให้คะแนนตัวเองครึ่งดาว วันนี้แค่ไม่ทิ้งตัวเองก็พอ #พื้นที่ปลอดภัย,1,0,0,0,0,0,0
11136,0,เมื่อคืน เพลงเบาๆทำให้ห้องไม่แน่นเท่าเมื่อวาน เหมือนได้วางของหนักลงจากมือแป๊บนึง มาก #แค่บ่น,1,0,0,0,0,1,0
11137,0,มีคนจำรายละเอียดเล็กๆของเราได้ เลยรู้สึกว่าคืนนี้คงผ่านไปได้ แบบนี้อีกแล้ว #เรื่องเล็กที่ไม่เล็ก,1,0,0,0,0,0,0
11138,0,ตอนตีสองกว่า คลิปที่ดูค้างไว้โผล่มา เลยรู้สึกว่าคืนนี้คงผ่านไปได้ เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน แบบงงๆ #วันแย่ๆ,1,0,0,0,0,1,0
11139,0,ตอนเก็บโต๊ะ วันนี้ทำเรื่องเล็กๆที่ค้างไว้สำเร็จ เหมือนมีใครเปิดไฟดวงเล็กๆไว้ให้ หรอ #มนุษย์กลางคืน,1,0,0,0,0,1,0
11140,0,ตารางงานในปฏิทินทำให้คิดว่า มีคนจำรายละเอียดเล็กๆของเราได้ ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ #โต๊ะทำงาน,1,0,0,0,0,0,0
11141,0,หลังวางสายที่หอ วันนี้ยังพาตัวเองกลับถึงห้องได้ เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน จ้า #อย่าตัดสินกันง่ายๆ ...,1,0,0,1,0,0,0
11142,0,ตอนเห็นแจ้งเตือน มีคนจำรายละเอียดเล็กๆของเราได้ ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ ไม่รู้ดิ #โต๊ะทำงาน,1,0,0,0,0,0,0
11143,0,ตอนล้างหน้า แจ้งเตือนโผล่มา มันพอจะดึงเราออกจากพื้นได้บ้าง พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ อ่ะ #ปัญหาครอบครัว,1,0,0,1,1,1,0
11144,0,หลังเลิกงาน วันนี้ยังพาตัวเองกลับถึงห้องได้ คืนยาวๆอาจม่ะง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว เนอะ #วัยทำงาน /ถอนหายใจ,1,1,0,0,0,0,0
11145,0,วันนี้ตอบแชทได้หนึ่งข้อความก็ถือว่าพอแล้ว เลยรู้สึกว่าคืนนี้คงผ่านไปได้ เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน #บ่นกับตัวเอง,1,0,0,0,0,0,0
11146,0,แคปชั่นคนอื่นทำให้คิดว่า แค่มีคนบอกว่านั่งด้วยกันก็ได้ ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ #มนุษย์กลางคืน,1,0,0,0,0,0,0
11147,0,มีคนจำรายละเอียดเล็กๆของเราได้ แล้วมันพอจะดึงเราออกจากพื้นได้บ้าง เลย #ครอบครัว,1,0,0,0,0,0,0
11148,0,ข้าวร้อนๆช่วยประคองคืนนี้ได้แปลกๆ มันไม่ได้แก้ทุกอย่างแต่ช่วยให้หายเกร็ง แบบนี้อีกแล้ว #แชทเก่า,1,0,0,0,0,0,0
11149,0,ทวิตที่คนรีมาทำให้คิดว่า มีคนไม่เร่งให้เราต้องตอบทันที ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ #วัยทำงาน,1,0,0,0,0,0,0
11150,0,ช่วงปลายเดือน ประโยคสั้นๆจากคนหนึ่งคนทำให้ไหล่ไม่ตึงเท่าเดิม มันพอจะดึงเราออกจากพื้นได้บ้าง แล้วก็ถ้าใครผ่านมาตรงนี้ก็วางไหล่ลงได้นิดนึงนะ #มนุษย์กลางคืน,1,0,0,0,0,0,0
11151,0,ตอนกำลังจะอาบน้ำ แค่มีคนบอกว่านั่งด้วยกันก็ได้ เหมือนได้วางของหนักลงจากมือแป๊บนึง ละ #เรื่องในหัว,1,0,0,0,0,0,0
11152,0,มีคนวางน้ำไว้ให้โดยม่ะถามอะไร แบบงงๆ ไม่ต้องรีบเป็นเวอร์ชันที่ดีมากก็ได้ #หอพัก,1,0,0,0,0,0,0
11153,0,ตอนนั่งมองเพดาน มีคนส่งรูปสัตว์มาให้ตอนเราเงียบไป มันไม่ได้แก้ทุกอย่างแต่ช่วยให้หายเกร็ง เลย #ระบาย,1,0,0,0,0,0,0
11154,0,ห้องดูเบาลงนิดนึงหลังเปิดม่าน แล้วเหมือนได้วางของหนักลงจากมือแป๊บนึง เห้อ #ปล่อยไว้ตรงนี้ /ถอนหายใจ,1,0,0,0,0,0,0
11155,0,ตอนกินข้าวคนเดียว มีคนวางน้ำไว้ให้โดยไม่ถามอะไร เลยอยากให้คะแนนตัวเองครึ่งดาว แล้วก็คืนยาวๆอาจไม่ง่ายแต่ไม่จำเป็นต้องผ่านคนเดียว #ครอบครัว,1,0,0,0,0,0,0
11156,0,หลังเลิกงาน เพลงเบาๆทำให้ห้องไม่แน่นเท่าเมื่อวาน เอาแค่หนึ่งมื้อ หนึ่งแก้วน้ำ หนึ่งลมหายใจก่อน อ่ะ #พักก่อน,1,0,0,0,0,0,0
11157,0,ตอนปิดไฟ วันนี้ยังพาตัวเองกลับถึงห้องได้ มันไม่ได้แก้ทุกอย่างแต่ช่วยให้หายเกร็ง แบบเออ #แชทเก่า,1,0,1,0,0,0,0
11158,0,ตอนเดินกลับหอ รูปที่ระบบเด้งเตือนโผล่มา เหมือนมีใครเปิดไฟดวงเล็กๆไว้ให้ พรุ่งนี้ค่อยว่ากันใหม่ก็ได้ วะ #ปล่อยไว้ตรงนี้,1,0,0,1,0,1,0
